"","id","year","Earn","LeadEarn"
"138",792,2013,-0.0522684999882278,-0.0200456805051726
"139",792,2014,-0.0200456805051726,-0.0702666443065571
"140",792,2015,-0.0702666443065571,-0.154005028735632
"141",792,2016,-0.154005028735632,-0.039103835978836
"142",320,2012,0.023195935538748,0.23658810325477
"143",320,2013,0.23658810325477,0.0126119574370359
"144",320,2014,0.0126119574370359,0.0836274274311266
"145",320,2015,0.0836274274311266,0.0823013513004856
"146",320,2016,0.0823013513004856,0.0697801447494196
"147",934,2012,0.0787809882979313,0.0819247509946861
"148",934,2013,0.0819247509946861,0.0923302273482601
"149",934,2014,0.0923302273482601,0.0995652483785903
"150",934,2015,0.0995652483785903,0.106495656709986
"151",934,2016,0.106495656709986,0.0975736963915117
"152",827,2012,0.0983289501389273,0.0988761036459259
"153",827,2013,0.0988761036459259,0.0980301492777932
"154",827,2014,0.0980301492777932,0.103801604119135
"155",827,2015,0.103801604119135,0.111133929685727
"156",662,2012,0.153120950029923,0.142985708191866
"157",662,2013,0.142985708191866,0.149249006054294
"158",662,2014,0.149249006054294,0.10714055882097
"159",662,2015,0.10714055882097,0.105441511460962
"160",662,2016,0.105441511460962,0.130157665213016
"161",673,2012,0.111104133675531,0.0979246685132693
"162",673,2013,0.0979246685132693,0.12641650282127
"163",673,2014,0.12641650282127,0.123810942074721
"164",673,2015,0.123810942074721,0.114013846634327
"165",673,2016,0.114013846634327,0.162839032746615
"166",226,2012,-0.358706176809105,-0.263834034981121
"167",226,2013,-0.263834034981121,-0.169222158146477
"168",226,2014,-0.169222158146477,-0.0354753070127773
"169",226,2015,-0.0354753070127773,0.662134105330877
"170",226,2016,0.662134105330877,-0.0223929315602615
"171",968,2012,-0.0378895592360604,0.0779783680610784
"172",968,2013,0.0779783680610784,0.0939960837899897
"173",968,2014,0.0939960837899897,0.0907562499511264
"174",968,2015,0.0907562499511264,0.0799585353805909
"175",443,2012,0.033308313004316,0.0514496375557502
"176",443,2013,0.0514496375557502,0.0508894237843458
"177",443,2014,0.0508894237843458,0.0302696098002578
"178",443,2015,0.0302696098002578,0.0388925285081958
"179",443,2016,0.0388925285081958,0.0411268882145334
"180",248,2012,0.119246694270068,0.103614623105238
"181",248,2013,0.103614623105238,0.0758137224938875
"182",248,2014,0.0758137224938875,-0.0350903473457541
"183",248,2015,-0.0350903473457541,0.0383818903239065
"184",248,2016,0.0383818903239065,-0.0139918231720229
"185",885,2012,-0.0166453265044814,0.0134257254222607
"186",885,2013,0.0134257254222607,-0.0233918128654971
"187",885,2014,-0.0233918128654971,-0.0165558228385454
"188",885,2015,-0.0165558228385454,0.0113290964354794
"189",236,2012,0.0311306070468374,0.261252446183953
"190",236,2013,0.261252446183953,0.0977047146401985
"191",236,2014,0.0977047146401985,0.0998937300743889
"192",236,2015,0.0998937300743889,0.0591147786946737
"193",236,2016,0.0591147786946737,0.0940609452736318
"194",935,2012,0.0826411870679695,0.0655047857346479
"195",935,2013,0.0655047857346479,0.062923721440819
"196",935,2014,0.062923721440819,-0.030534768100764
"197",935,2015,-0.030534768100764,0.0127251370399374
"198",935,2016,0.0127251370399374,0.045010183299389
"199",527,2012,0.00927981109799292,0.00935334206861315
"200",527,2013,0.00935334206861315,0.00972775903778664
"201",527,2014,0.00972775903778664,0.008982361149408
"202",527,2015,0.008982361149408,0.00918683062276874
"203",527,2016,0.00918683062276874,0.00997872475549346
"204",606,2012,0.00928602459737779,0.0123170289140785
"205",606,2013,0.0123170289140785,0.0099523497965852
"206",606,2014,0.0099523497965852,0.00921535628750174
"207",541,2012,0.0121106921250574,0.0139866091693146
"208",541,2013,0.0139866091693146,0.0147481143173483
"209",541,2014,0.0147481143173483,0.0111622498116422
"210",541,2015,0.0111622498116422,0.00998923229148478
"211",541,2016,0.00998923229148478,0.0205833430306183
"212",806,2012,0.0346992760785864,0.0370951895619278
"213",806,2013,0.0370951895619278,0.0236562560166079
"214",806,2014,0.0236562560166079,0.00852959898154042
"215",806,2015,0.00852959898154042,-0.0409602874873143
"216",486,2012,0.0780959653811888,0.0223702252693438
"217",486,2013,0.0223702252693438,0.0052847103093354
"218",486,2014,0.0052847103093354,0.00439081215090056
"219",486,2015,0.00439081215090056,-0.0400508297204365
"220",911,2012,0.0879375071100831,0.080519021978992
"221",911,2013,0.080519021978992,0.0527657405047158
"222",911,2014,0.0527657405047158,0.077279246056136
"223",911,2015,0.077279246056136,0.0763392178626861
"224",547,2012,0.0227953451433573,0.0146328817367426
"225",547,2013,0.0146328817367426,0.0360162886758631
"226",547,2014,0.0360162886758631,0.0209988352087541
"227",547,2015,0.0209988352087541,0.029056613105595
"228",547,2016,0.029056613105595,0.0941145699164059
"229",399,2012,0.0341268236291353,0.0316304248430005
"230",399,2013,0.0316304248430005,0.0343922900628024
"231",399,2014,0.0343922900628024,0.033345659191646
"232",399,2015,0.033345659191646,0.0284552845528455
"233",399,2016,0.0284552845528455,0.0288262131895479
"234",623,2012,0.046446884918113,0.0589858942546111
"235",623,2013,0.0589858942546111,0.0541735517160848
"236",623,2014,0.0541735517160848,0.0850747256187598
"237",623,2015,0.0850747256187598,0.0677073402298396
"238",623,2016,0.0677073402298396,0.0675031610979722
"239",126,2012,0.0340202180820944,0.0342920295756231
"240",126,2013,0.0342920295756231,0.0360663114591067
"241",126,2014,0.0360663114591067,0.034053525602285
"242",126,2015,0.034053525602285,0.0329200835287684
"243",126,2016,0.0329200835287684,0.0337714592146739
"244",389,2012,0.0468112757386014,0.041721200695627
"245",389,2013,0.041721200695627,-0.0244475456337065
"246",389,2014,-0.0244475456337065,-0.0062261079763181
"247",389,2015,-0.0062261079763181,0.0234346626061843
"248",389,2016,0.0234346626061843,-0.0578544247483625
"249",712,2012,-0.0447154471544715,-0.0458333333333333
"250",712,2013,-0.0458333333333333,-0.0446428571428571
"251",712,2014,-0.0446428571428571,-0.0523809523809524
"252",712,2015,-0.0523809523809524,-0.053921568627451
"253",712,2016,-0.053921568627451,-0.142857142857143
"254",403,2012,-3.05986696230599,-5.61979166666667
"255",403,2013,-5.61979166666667,-14.6617647058824
"256",447,2012,0.0329968343352179,0.0284729485818411
"257",447,2013,0.0284729485818411,-0.0833349838126071
"258",447,2014,-0.0833349838126071,-0.290691523350864
"259",945,2012,0.388248559258331,0.183913508375906
"260",472,2012,0.0814665714347553,0.0537998825004604
"261",472,2013,0.0537998825004604,0.111336149051959
"262",472,2014,0.111336149051959,-0.0482597206493016
"263",472,2015,-0.0482597206493016,0.0151855199629621
"264",207,2012,0.111538739408576,0.0669915641351162
"265",207,2013,0.0669915641351162,0.0479745922420183
"266",207,2014,0.0479745922420183,-0.0966617598471182
"267",207,2015,-0.0966617598471182,-0.0793001229325969
"268",207,2016,-0.0793001229325969,0.0207438978416434
"269",266,2012,0.0474616440064862,0.056661138750691
"270",266,2013,0.056661138750691,0.0562686352982445
"271",266,2014,0.0562686352982445,0.0547129083321341
"272",266,2015,0.0547129083321341,0.0623575719908846
"273",786,2012,0.0476433236019365,0.057928479063618
"274",786,2013,0.057928479063618,0.049861074118323
"275",786,2014,0.049861074118323,0.0524023790635684
"276",786,2015,0.0524023790635684,0.0437567729651351
"277",157,2012,0.220458517472072,0.0727775196203082
"278",157,2013,0.0727775196203082,0.0729877612127083
"279",157,2014,0.0729877612127083,0.0536175628515281
"280",157,2015,0.0536175628515281,0.0520881934754872
"281",157,2016,0.0520881934754872,0.114012605298623
"282",854,2012,0.0183159963867948,-0.000701950623765879
"283",854,2013,-0.000701950623765879,0.00549713616938273
"284",854,2014,0.00549713616938273,0.0303199755132793
"285",854,2015,0.0303199755132793,0.051990634886692
"286",854,2016,0.051990634886692,0.0153405604418081
"287",9,2012,0.0415840808164058,0.0142266022308028
"288",9,2013,0.0142266022308028,0.0872084868036768
"289",9,2014,0.0872084868036768,0.0820157516802184
"290",9,2015,0.0820157516802184,0.0976063382200805
"291",9,2016,0.0976063382200805,0.138349763778398
"292",713,2013,-0.0653838524102361,-756.222222222222
"293",928,2012,0.12328094302554,0.150024921083236
"294",928,2013,0.150024921083236,0.144762434009447
"295",928,2014,0.144762434009447,0.166092258748674
"296",928,2015,0.166092258748674,0.136347580360297
"297",659,2012,0.0709658816140108,0.0797317498715099
"298",659,2013,0.0797317498715099,0.0749225995137065
"299",659,2014,0.0749225995137065,0.077183919346105
"300",659,2015,0.077183919346105,0.0809786082800822
"301",917,2012,0.000841750841750842,0.0155456364475912
"302",917,2013,0.0155456364475912,0.057125019509911
"303",917,2014,0.057125019509911,0.0457114770213812
"304",917,2015,0.0457114770213812,0.0646639511201629
"305",917,2016,0.0646639511201629,0.0494389901823282
"306",596,2012,0.0457129020747311,0.0359263792556326
"307",596,2013,0.0359263792556326,-0.0329954178875988
"308",596,2014,-0.0329954178875988,-0.119683815648446
"309",596,2015,-0.119683815648446,-0.137809351618773
"310",596,2016,-0.137809351618773,-0.306153016170479
"311",307,2012,0.0225413109458476,0.0119888056332942
"312",307,2013,0.0119888056332942,0.0130348890535154
"313",307,2014,0.0130348890535154,0.0361083413701228
"314",307,2015,0.0361083413701228,0.0228490577397796
"315",307,2016,0.0228490577397796,0.0303092296797545
"316",166,2012,0.0997602622437497,0.0933883900705815
"317",166,2013,0.0933883900705815,0.0984111288401465
"318",166,2014,0.0984111288401465,0.0909770518542011
"319",166,2015,0.0909770518542011,0.104773947380097
"320",166,2016,0.104773947380097,0.102978925343515
"321",111,2012,0.0487273771967149,0.0446266425076559
"322",111,2013,0.0446266425076559,0.044832216344942
"323",111,2014,0.044832216344942,0.0362502205736797
"324",111,2015,0.0362502205736797,0.0331835701811992
"325",111,2016,0.0331835701811992,0.136420521219985
"326",384,2012,0.0609354465623831,0.0613252300378069
"327",384,2013,0.0613252300378069,0.0530550793225794
"328",384,2014,0.0530550793225794,0.0537742747071311
"329",384,2015,0.0537742747071311,0.0119358544105017
"330",384,2016,0.0119358544105017,0.0718826154697835
"331",916,2012,0.0260720411663808,-0.211923076923077
"332",916,2013,-0.211923076923077,0.0160891089108911
"333",916,2014,0.0160891089108911,-0.0812975570684822
"334",916,2015,-0.0812975570684822,-0.0148916967509025
"335",916,2016,-0.0148916967509025,-0.123827392120075
"336",46,2012,0.0158891402238368,0.0244956286875449
"337",46,2013,0.0244956286875449,0.0230195441994262
"338",46,2014,0.0230195441994262,0.0274804037462607
"339",46,2015,0.0274804037462607,0.0313981078429991
"340",46,2016,0.0313981078429991,0.0305462863742109
"341",725,2012,0.0782069412527252,0.0674575100726761
"342",241,2012,0.0179028591507885,0.0305247027042656
"343",241,2013,0.0305247027042656,-0.0260566882148185
"344",241,2014,-0.0260566882148185,-0.0134625179935777
"345",241,2015,-0.0134625179935777,-0.0339676018745157
"346",65,2012,0.0681876213119436,0.0506851049810237
"347",65,2013,0.0506851049810237,0.0585381613758578
"348",65,2014,0.0585381613758578,-0.134734836722323
"349",65,2015,-0.134734836722323,-0.0238339551751847
"350",65,2016,-0.0238339551751847,-0.0302000998459575
"351",92,2012,0.0332291590958645,0.0466563706563707
"352",92,2013,0.0466563706563707,0.0543949423344757
"353",92,2014,0.0543949423344757,0.0764629758222335
"354",92,2015,0.0764629758222335,0.088764856927595
"355",92,2016,0.088764856927595,0.0864456761722429
"356",582,2012,0.0416438494064611,0.04380703949459
"357",582,2013,0.04380703949459,0.0481499343796671
"358",582,2014,0.0481499343796671,-0.0562981733180782
"359",582,2015,-0.0562981733180782,-0.0434127074953235
"360",582,2016,-0.0434127074953235,0.0502949850675619
"361",702,2012,0.0231623729614748,-0.0136001769128704
"362",702,2013,-0.0136001769128704,0.00210787352758834
"363",702,2014,0.00210787352758834,-0.00782757290116311
"364",702,2015,-0.00782757290116311,-0.00789629254285956
"365",702,2016,-0.00789629254285956,-0.0285008704101049
"366",995,2012,0.0944390864855542,0.116560048825697
"367",995,2013,0.116560048825697,0.0672790567667836
"368",995,2014,0.0672790567667836,0.107030624354119
"369",995,2015,0.107030624354119,0.108200132168598
"370",995,2016,0.108200132168598,0.103722754637279
"371",257,2012,0.0686103224867147,-0.0850927487352445
"372",257,2013,-0.0850927487352445,0.0221288967856566
"373",257,2014,0.0221288967856566,0.00774602664954246
"374",257,2015,0.00774602664954246,-0.00873639901516957
"375",257,2016,-0.00873639901516957,-0.00285293138700014
"376",863,2012,0.112802666967036,0.0966578134439796
"377",863,2013,0.0966578134439796,0.0894834171549057
"378",863,2014,0.0894834171549057,0.0773451476185331
"379",863,2015,0.0773451476185331,0.0599159218688586
"380",409,2012,0.07784030537956,0.0735410466036243
"381",409,2013,0.0735410466036243,0.0784276562677685
"382",409,2014,0.0784276562677685,0.0748908625620954
"383",409,2015,0.0748908625620954,0.0899648319293367
"384",409,2016,0.0899648319293367,0.0786679159834466
"385",552,2012,0.0346332792280213,0.0344843813893088
"386",552,2013,0.0344843813893088,0.0469599888392527
"387",552,2014,0.0469599888392527,0.0229034754068715
"388",552,2015,0.0229034754068715,0.0558771021078076
"389",552,2016,0.0558771021078076,0.0866217650874128
"390",269,2012,-0.119006560909827,-0.157839613110805
"391",269,2013,-0.157839613110805,-0.0417816574811208
"392",269,2014,-0.0417816574811208,0.0826307998478681
"393",269,2015,0.0826307998478681,-0.000323363517999653
"394",269,2016,-0.000323363517999653,0.0543213614401595
"395",569,2012,-0.0976704639700825,-0.12387800386525
"396",569,2013,-0.12387800386525,-0.362483358362083
"397",569,2014,-0.362483358362083,-0.6638952665557
"398",569,2015,-0.6638952665557,3.69431056954927
"399",355,2012,0.0126314223980525,0.01824918823799
"400",355,2013,0.01824918823799,0.00861498099248027
"401",355,2014,0.00861498099248027,0.0187287173666288
"402",355,2015,0.0187287173666288,0.0245947456679709
"403",179,2012,0.00345210883927733,0.00378803217434519
"404",179,2013,0.00378803217434519,0.00384632106781061
"405",179,2014,0.00384632106781061,0.00486525261990412
"406",179,2015,0.00486525261990412,0.00268174497882273
"407",650,2012,0.0203809581999661,0.0188056657291288
"408",650,2013,0.0188056657291288,0.0212322802220279
"409",650,2014,0.0212322802220279,0.00277356297684552
"410",650,2015,0.00277356297684552,0.0195324668581911
"411",650,2016,0.0195324668581911,0.012424819350093
"412",426,2012,0.20507677787733,0.122073958993917
"413",426,2013,0.122073958993917,0.177180495136791
"414",426,2014,0.177180495136791,-0.0565893922669519
"415",426,2015,-0.0565893922669519,-0.114175640654631
"416",426,2016,-0.114175640654631,0.156946917867752
"417",310,2012,0.0124120148023951,0.0282040805190864
"418",310,2013,0.0282040805190864,0.0227128878464008
"419",310,2014,0.0227128878464008,0.0246130473809159
"420",310,2015,0.0246130473809159,0.0012680376606011
"421",584,2012,0.0263721910490316,0.0292338759359772
"422",584,2013,0.0292338759359772,0.0242161993773577
"423",584,2014,0.0242161993773577,0.0316235472023213
"424",584,2015,0.0316235472023213,0.0241287936359942
"425",584,2016,0.0241287936359942,0.0725538488857646
"426",720,2012,0.0264930238868747,0.0165848830901437
"427",720,2013,0.0165848830901437,0.0258236865538736
"428",720,2014,0.0258236865538736,0.0244982290436836
"429",720,2015,0.0244982290436836,0.0240894751935761
"430",720,2016,0.0240894751935761,0.0312052676782136
"431",899,2012,0.0481470488466757,-0.0117086895357645
"432",641,2012,-0.133318961144364,-0.174658088830656
"433",641,2013,-0.174658088830656,-0.0636919426955014
"434",641,2014,-0.0636919426955014,0.0371339637978548
"435",641,2015,0.0371339637978548,9.09454690967296e-05
"436",316,2012,0.0233008634049148,0.0405463540546354
"437",316,2013,0.0405463540546354,0.0587231842853451
"438",316,2014,0.0587231842853451,0.107970297029703
"439",316,2015,0.107970297029703,0.105292792792793
"440",316,2016,0.105292792792793,0.149789573134072
"441",639,2012,0.00950527378970331,0.00959646332587541
"442",639,2013,0.00959646332587541,0.00837268949529576
"443",639,2014,0.00837268949529576,0.00722314031497269
"444",639,2015,0.00722314031497269,0.00874008939932787
"445",639,2016,0.00874008939932787,0.00896999563243208
"446",482,2012,0.00485143137914091,0.0072382213395123
"447",482,2013,0.0072382213395123,0.00720182019894323
"448",482,2014,0.00720182019894323,0.00680551000327976
"449",482,2015,0.00680551000327976,0.00507784538296349
"450",482,2016,0.00507784538296349,0.00241051380266808
"451",198,2012,0.0428141048970844,0.0118580268943551
"452",198,2013,0.0118580268943551,0.0772938870513292
"453",198,2014,0.0772938870513292,-0.054666247890593
"454",198,2015,-0.054666247890593,-0.0469329825997678
"455",823,2012,0.000974866705740199,0.01480608050842
"456",823,2013,0.01480608050842,0.0342386615073196
"457",823,2014,0.0342386615073196,0.0492607710819825
"458",823,2015,0.0492607710819825,0.100934763410656
"459",237,2012,0,0
"460",237,2013,0,0
"461",237,2014,0,0
"462",237,2015,0,0
"463",223,2012,0.0409792442788717,-0.0651638567910589
"464",223,2013,-0.0651638567910589,-0.0580631924497333
"465",454,2012,0.716243802857976,1.28470288384387
"466",454,2013,1.28470288384387,1.55499396162276
"467",454,2014,1.55499396162276,1.51166092683222
"468",454,2015,1.51166092683222,0.738361487826156
"469",567,2012,0.0308528757592433,0.028144779945156
"470",567,2013,0.028144779945156,0.0298453518255314
"471",567,2014,0.0298453518255314,0.0255404351183518
"472",567,2015,0.0255404351183518,0.027178976017635
"473",567,2016,0.027178976017635,0.0680284139544685
"474",657,2012,0.148784317238702,0.16557438577244
"475",657,2013,0.16557438577244,0.173393514621819
"476",657,2014,0.173393514621819,0.169061107081008
"477",657,2015,0.169061107081008,0.177189109413665
"478",657,2016,0.177189109413665,0.192946686097045
"479",460,2012,0.00214883510517982,-0.116466763815716
"480",460,2013,-0.116466763815716,-0.0386806199496622
"481",460,2014,-0.0386806199496622,-0.0182712579058327
"482",460,2015,-0.0182712579058327,-0.00516647531572905
"483",93,2012,-1.81870824053452,-1.67343256653135
"484",93,2013,-1.67343256653135,-3.9661999034283
"485",93,2014,-3.9661999034283,-2.77599766967667
"486",93,2015,-2.77599766967667,-1.54369813278008
"487",87,2012,0.111696023236998,0.115575720851869
"488",87,2013,0.115575720851869,0.13260200500351
"489",87,2014,0.13260200500351,0.113015739169521
"490",87,2015,0.113015739169521,0.0809814458524072
"491",87,2016,0.0809814458524072,0.120730221032516
"492",129,2012,0.0296980425598242,0.0335097120204236
"493",129,2013,0.0335097120204236,0.0280464744309038
"494",129,2014,0.0280464744309038,0.0223700885529328
"495",129,2015,0.0223700885529328,0.0293887242366511
"496",129,2016,0.0293887242366511,0.0306389238442127
"497",165,2012,-0.00761185915813986,0.000355374435890263
"498",165,2013,0.000355374435890263,0.0226689632743523
"499",165,2014,0.0226689632743523,0.0497161045282182
"500",165,2015,0.0497161045282182,0.0381946709771232
"501",165,2016,0.0381946709771232,0.0158287219724402
"502",602,2012,0.08139757545405,0.0695431785868826
"503",602,2013,0.0695431785868826,0.0686231406169854
"504",602,2014,0.0686231406169854,0.0672941121993008
"505",602,2015,0.0672941121993008,0.0629988418340321
"506",602,2016,0.0629988418340321,0.0859701978666232
"507",963,2012,0.0289088838777378,0.0194384593097798
"508",963,2013,0.0194384593097798,0.0103877641060836
"509",963,2014,0.0103877641060836,0.00448283288275008
"510",963,2015,0.00448283288275008,0.0190967652215374
"511",741,2012,-0.0621525461418724,-0.113619054213114
"512",741,2013,-0.113619054213114,-0.107111678194883
"513",741,2014,-0.107111678194883,-0.0507101843457238
"514",741,2015,-0.0507101843457238,-0.0716867469879518
"515",608,2012,0.0814236515704705,0.06295874863871
"516",608,2013,0.06295874863871,0.0118035993374075
"517",608,2014,0.0118035993374075,0.0669418379928817
"518",608,2015,0.0669418379928817,0.0577181022442856
"519",608,2016,0.0577181022442856,0.0509068214829852
"520",785,2012,-0.163201878582775,-0.01486937507193
"521",785,2013,-0.01486937507193,0.789898827254918
"522",191,2012,0.00975406349549311,0.0373640395457926
"523",191,2013,0.0373640395457926,0.158593478695574
"524",191,2014,0.158593478695574,-0.024829116744047
"525",191,2015,-0.024829116744047,0.0387300477308382
"526",191,2016,0.0387300477308382,0.0681404210103617
"527",947,2012,0.0814841800799276,0.0759327132584844
"528",947,2013,0.0759327132584844,0.0906763636015144
"529",947,2014,0.0906763636015144,0.0965508269651554
"530",947,2015,0.0965508269651554,0.102217460784303
"531",947,2016,0.102217460784303,0.111071992677029
"532",951,2012,0.0124907063197026,0.0341236783082345
"533",951,2013,0.0341236783082345,-0.0585362188157499
"534",951,2014,-0.0585362188157499,-0.213622291021672
"535",951,2015,-0.213622291021672,0.00495774647887324
"536",986,2012,0.0569396268218904,0.0571947797425504
"537",986,2013,0.0571947797425504,0.0574738453189661
"538",986,2014,0.0574738453189661,0.0485253689531772
"539",986,2015,0.0485253689531772,0.0389042332056187
"540",878,2012,0.0947405747887635,0.0384021933619284
"541",878,2013,0.0384021933619284,0.0507589047364808
"542",878,2014,0.0507589047364808,0.0490317428628469
"543",878,2015,0.0490317428628469,0.0358749897733781
